HALTER_ID,ALTER,GESCHLECHT,STADTKREIS,STADTQUARTIER,RASSE1,RASSE1_MISCHLING,RASSE2,RASSE2_MISCHLING,RASSENTYP,GEBURTSJAHR_HUND,GESCHLECHT_HUND,HUNDEFARBE
81615,71-80,m,10,101,Golden Retriever,,Labrador Retriever,,I,2013,m,blondfarben
156864,31-40,w,10,101,West Highland White Terrier,,,,K,2015,m,weiss
140469,51-60,w,10,101,Border Collie,,,,I,2014,m,schwarz/weiss
88678,51-60,w,10,101,Papillon,,,,K,2013,w,tricolor
109760,41-50,w,10,101,Husky,Mischling,,,I,2016,m,schwarz/weiss/braun
155962,31-40,m,10,101,Epagneul nain continental,,,,K,2020,m,rotbraun/weiss
122785,71-80,w,10,101,Shih Tzu,,,,K,2013,m,creme
154512,41-50,w,10,101,Segugio italiano,,,,I,2017,w,schwarz
110003,61-70,w,10,101,Labrador Retriever,,,,I,2010,m,hellbraun
149800,21-30,w,10,101,Podenco,Mischling,,,I,2017,w,braun/weiss
83566,91-100,w,10,101,Mischling klein,,,,K,2008,w,braun/schwarz
89259,51-60,m,10,101,Chihuahua,,,,K,2019,m,braun
144949,21-30,w,10,101,Mischling klein,,,,K,2017,m,schwarz/weiss
153667,51-60,w,10,101,Samojede,,,,I,2020,m,weiss
144661,51-60,w,10,101,Bolonka Zwetna,,,,K,2018,m,tricolor
84732,61-70,m,10,101,Kooikerhondje,,,,K,2005,w,weiss/braun
84825,51-60,w,10,101,Appenzeller,,Berner Sennenhund,,I,2019,m,schwarz/weiss
82300,81-90,w,10,101,Pekingese,,,,K,2012,w,beige/weiss
155068,31-40,w,10,101,Malteser,,,,K,2020,m,weiss
100342,61-70,w,10,101,Zwergpinscher,,,,K,2007,m,schwarz/braun/weiss
126122,61-70,w,10,101,Yorkshire Terrier,,,,K,2015,m,braun/schwarz
93508,51-60,w,10,101,Mischling klein,,,,K,2008,w,gelb
70176,51-60,w,10,101,Mischling gross,,,,I,2012,w,weiss
6130,61-70,w,10,101,Mischling gross,,,,I,2017,m,schwarz
98793,61-70,w,10,101,Mischling gross,,,,I,2005,w,grau/weiss
153653,21-30,w,10,101,English Cocker Spaniel,,,,K,2020,m,braun
122250,31-40,m,10,101,Mischling gross,,,,I,2014,w,schwarz/braun
121747,21-30,w,10,101,Bolonka Zwetna,,,,K,2014,m,choco
131368,51-60,w,10,101,Mischling klein,,,,K,2014,m,braun
143392,51-60,w,10,101,Vizsla,,,,I,2006,m,rotbraun
81200,81-90,m,10,101,Toypudel,,,,K,2002,w,schwarz
139296,71-80,m,10,101,Parson Russell Terrier,,,,K,2018,w,tricolor
99335,61-70,w,10,101,Chihuahua,,,,K,2014,w,schwarz/weiss
89416,41-50,w,10,101,Jack Russel Terrier,,Border Terrier,,K,2013,m,schwarz/braun
112372,31-40,w,10,101,Malteser,,Yorkshire Terrier,,K,2012,m,schwarz/weiss
81645,71-80,m,10,101,Airedale Terrier,,,,I,2009,w,black/tan
126454,41-50,m,10,101,Parson Russell Terrier,,,,K,2014,m,weiss/rot
99730,51-60,w,10,101,Löwchen,,,,K,2006,w,grau
156563,41-50,m,10,101,Mops,,,,K,2020,m,blue/red
84393,41-50,w,10,101,Französische Bulldogge,,,,K,2014,w,dunkel gestromt
152509,21-30,w,10,101,Golden Retriever,,,,I,2012,m,beige
140892,61-70,m,10,101,Border Collie,,,,I,2017,m,schwarz/weiss
138759,61-70,w,10,101,Labrador,,Pudel,,I,2017,m,choco
149637,31-40,w,10,101,Labrador Retriever,Mischling,,,I,2020,w,beige/creme
133271,51-60,w,10,101,Yorkshire Terrier,,,,K,2011,w,braun/beige
82313,71-80,w,10,101,Parson Jack Russell Terrier,,,,K,2010,w,tricolor
103616,81-90,m,10,101,Mischling klein,,,,K,2009,m,schwarz/braun
145209,51-60,w,10,101,Französische Bulldogge,,,,K,2015,m,fawn
80607,81-90,w,10,101,West Highland White Terrier,,,,K,2004,w,weiss
101069,41-50,w,10,101,Border Collie,,Deutscher Schäfer,,I,2009,w,schwarz/braun
153803,31-40,w,10,101,Jack Russel Terrier,,,,K,2020,w,weiss/schwarz/braun
88481,81-90,w,10,101,Jack Russel Terrier,,,,K,2007,m,tricolor
151856,71-80,m,10,101,Mischling gross,,,,I,2012,w,black/tan
105152,61-70,w,10,101,Mischling klein,,,,K,2012,m,blondfarben
23054,61-70,w,10,101,Cairn Terrier,,,,K,2011,m,rot/beige
108023,51-60,w,10,101,Chihuahua,,,,K,2011,w,schwarz/braun/weiss
106561,41-50,m,10,101,Yorkshire Terrier,,,,K,2011,m,schwarz/braun
153021,21-30,m,10,101,Französische Bulldogge,,,,K,2020,m,braun
145214,51-60,m,10,101,Mischling klein,,,,K,2016,m,braun
129966,21-30,w,10,101,Labrador Retriever,,,,I,2015,m,blondfarben
93237,51-60,w,10,101,Mischling gross,,,,I,2014,m,grau/weiss
140063,31-40,m,10,101,Französische Bulldogge,,,,K,2017,w,schwarz gestromt
141110,41-50,w,10,101,Mischling gross,,,,I,2017,w,tricolor
99114,71-80,w,10,101,Norfolk Terrier,,,,K,2015,w,rot
88156,71-80,w,10,101,Mischling klein,,,,K,2014,w,hellbraun
138353,61-70,w,10,101,Yorkshire Terrier,,,,K,2017,w,schwarz/rot
130250,41-50,w,10,101,Mischling klein,,,,K,2008,m,braun
156272,41-50,w,10,101,Mops,,,,K,2019,w,schwarz
104776,61-70,w,10,101,Labrador,,Pudel,,I,2016,m,schwarz
102378,31-40,w,10,101,Mischling klein,,,,K,2017,w,braun/grau
140058,41-50,w,10,101,Labrador Retriever,,Pudel,,I,2017,w,apricot
129737,21-30,m,10,101,Mischling gross,,,,I,2014,m,schwarz/braun/weiss
131228,31-40,w,10,101,Mischling gross,,,,I,2015,m,braun/schwarz
88656,31-40,w,10,101,Weisser Schäferhund (Berger Blanc Suisse),,,,I,2014,w,weiss
114673,41-50,w,10,101,Pinscher,Mischling,,,K,2011,m,schwarz
110103,51-60,m,10,101,Border Collie,,Australian Shepherd,,I,2011,w,schwarz/weiss
105327,61-70,m,10,101,Mischling gross,,,,I,2013,m,schwarz/braun/weiss
145973,31-40,w,10,101,Sibirischer Husky,,,,I,2018,w,grau/weiss
81681,51-60,w,10,101,Sennenhund,Mischling,,,I,2008,w,tricolor
109934,31-40,w,10,101,Whippet,,,,I,2011,m,beige/schwarz
155966,51-60,w,10,101,Pudel,,Schnauzer,,I,2020,m,schoko
143005,71-80,m,10,101,Pudel,,,,K,2018,w,schwarz lohfarbig
110583,51-60,m,10,101,Französische Bulldogge,,,,K,2019,m,blue/tan
89704,41-50,w,10,101,Chihuahua,,,,K,2008,w,schwarz/weiss
126226,31-40,w,10,101,Italienisches Windspiel,,,,K,2015,m,grau
153923,31-40,w,10,101,Perro de Agua Espanol,,,,I,2020,w,weiss/schwarz
105122,41-50,w,10,101,Continental Bulldog,,,,I,2010,m,braun/rot
118729,41-50,w,10,101,Epagneul nain continental,,,,K,2020,m,tricolor
146305,31-40,m,10,101,American Staffordshire Terrier,,,,II,2007,m,gestromt
139208,61-70,m,10,101,Bolonka Zwetna,,,,K,2017,m,weiss/schwarz
80656,71-80,m,10,101,Epagneul Breton (Bretonischer Vorstehhund),,,,I,2008,w,weiss/braun
132320,21-30,w,10,101,Chihuahua,,,,K,2010,m,beige
63704,71-80,m,10,101,Dachshund,,,,K,2012,w,saufarben
110632,41-50,m,10,101,Golden Retriever,,,,I,2011,w,golden
89723,71-80,m,10,101,Parson Jack Russell Terrier,,,,K,2009,w,tricolor
99780,41-50,w,10,101,Jack Russel Terrier,,,,K,2009,w,tricolor
129015,51-60,w,10,101,Podenco,Mischling,,,I,2009,m,braun
82675,61-70,w,10,101,Tibet Terrier,,,,K,2017,m,schwarz
92024,51-60,m,10,101,Schäfer,,,,I,2007,m,fauve
131648,41-50,m,10,101,Labrador Retriever,,,,I,2016,w,braun
103530,71-80,w,10,101,Mischling klein,,,,K,2006,m,hellbraun/weiss
106561,41-50,m,10,101,Labrador Retriever,,,,I,2018,m,braun
92902,61-70,w,10,101,Mischling gross,,,,I,2018,m,beige/schwarz
156979,21-30,w,10,101,Minipudel,,,,K,2011,m,weiss
127405,51-60,m,10,101,Dachshund,,,,K,2007,m,black/tan
155216,31-40,w,10,101,Greyhound,,,,I,2015,w,sandfarbig
85714,71-80,w,10,101,Australian Shepherd,,,,I,2008,m,schwarz/weiss
95849,51-60,w,10,101,Golden Retriever,,Labrador Retriever,,I,2008,w,schwarz
116418,41-50,w,10,101,Deutsche Dogge,,,,I,2014,w,schwarz
112805,41-50,w,10,101,Pudel,,,,K,2018,m,schwarz
137554,31-40,m,10,101,Boston Terrier,,,,K,2017,m,brindle
129237,41-50,w,10,101,Mischling klein,,,,K,2008,m,schwarz/braun
84906,71-80,w,10,101,Dachshund,,,,K,2010,w,rot
129914,21-30,w,10,101,Zwergspitz,,,,K,2015,w,orange
155507,41-50,w,10,101,West Highland White Terrier,,,,K,2020,m,weiss
148576,41-50,w,10,101,Mischling klein,,,,K,2019,m,schwarz/weiss
120430,51-60,m,10,101,Mischling klein,,,,K,2012,w,weiss/braun/schwarz
85016,61-70,m,10,101,Flat Coated Retriever,,,,I,2020,w,braun
90381,51-60,w,10,101,Zwergpinscher,,,,K,2007,m,rot
87201,51-60,w,10,101,Jack Russel Terrier,,,,K,2012,m,tricolor
100834,31-40,m,10,101,Chihuahua,,,,K,2008,w,braun
81595,71-80,w,10,101,Chihuahua,,,,K,2010,m,braun
140533,41-50,w,10,101,English Cocker Spaniel,,,,K,2017,m,braun
137838,31-40,m,10,101,Dachshund,,,,K,2010,m,saufarben
152658,21-30,w,10,101,Pekingese,,,,K,2014,m,braun
144583,41-50,m,10,101,Bedlington Terrier,,,,K,2018,m,blue
133052,71-80,m,10,101,Collie,,,,I,2015,w,gold/sable
140127,41-50,w,10,101,Chihuahua,,,,K,2014,w,weiss/schwarz
89533,71-80,w,10,101,Appenzeller Sennenhund,Mischling,,,I,2004,m,tricolor
131445,31-40,w,10,101,Australian Cattle Dog,,,,I,2013,m,tricolor
123351,91-100,w,10,101,Französische Bulldogge,,,,K,2011,w,schwarz/weiss
84297,71-80,m,10,101,Pekingese,Mischling,,,K,2009,m,schwarz/weiss
81683,71-80,w,10,101,Chinese Crested Powderpuff,,,,K,2011,m,schwarz/weiss
92434,31-40,w,10,101,Labrador Retriever,,,,I,2016,m,braun
135865,41-50,w,10,101,Mischling klein,,,,K,2013,w,schwarz/weiss
120714,61-70,w,10,101,Havaneser,,,,K,2014,m,hellfarben
138212,41-50,m,10,101,Flat Coated Retriever,,,,I,2020,w,schwarz
81366,61-70,w,10,101,Greyhound,,,,I,2014,w,schwarz
98903,61-70,w,10,101,Malteser,,,,K,2006,m,weiss
142368,31-40,w,10,101,Labrador Retriever,,,,I,2015,m,golden
88099,71-80,w,10,101,Mops,,,,K,2015,w,silber/weiss
87219,51-60,w,10,101,Zwergpudel,,,,K,2017,w,schwarz
81623,61-70,w,10,101,Appenzeller Sennenhund,,Border Collie,,I,2017,w,braun
151919,51-60,w,10,101,Mischling gross,,,,I,2010,w,beige/weiss
89195,41-50,w,10,101,Mischling klein,,,,K,2001,m,weiss
106181,71-80,w,10,101,West Highland White Terrier,,,,K,2011,w,weiss
147334,41-50,w,10,101,Terrier,Mischling,,,K,2014,m,schwarz/weiss/braun
141566,41-50,w,10,101,Lagotto Romagnolo,,,,I,2018,m,braun
119539,51-60,w,10,101,Mittelpudel,,,,K,2013,m,black/tan
88505,41-50,m,10,101,Labrador Retriever,,,,I,2005,m,schwarz
112785,41-50,w,10,101,Pekingese,Mischling,,,K,2012,m,schwarz/weiss
86447,61-70,w,10,101,Irish Terrier,,,,I,2014,w,rot
134309,31-40,w,10,101,Französische Bulldogge,,,,K,2013,w,gestromt
151636,31-40,w,10,101,Mischling gross,,,,I,11,w,schwarz/weiss
152862,21-30,w,10,101,Zwergpudel,,,,K,2020,w,apricot
80028,41-50,w,10,101,Border Collie,,Deutscher Schäfer,,I,2015,w,tricolor
151202,31-40,w,10,101,Mischling gross,,,,I,2020,w,grau/beige
143022,61-70,w,10,101,Lakeland Terrier,,,,K,2018,m,rot
110123,71-80,w,10,101,Jack Russel Terrier,,,,K,2011,m,tricolor
131137,41-50,w,10,101,Border Collie,,Labrador Retriever,,I,2016,m,schwarz/weiss
87393,61-70,w,10,101,Mittelpudel,,,,K,2015,m,schwarz/silber
100821,51-60,w,10,101,English Cocker Spaniel,,,,K,2009,w,rot
140490,61-70,w,10,101,Französische Bulldogge,,,,K,2017,m,schwarz
93257,41-50,w,10,101,Labrador Retriever,Mischling,,,I,2008,m,braun/schwarz/grau
117879,81-90,w,10,101,Havaneser,,,,K,2013,w,schwarz/weiss
109142,71-80,m,10,101,Zwergpudel,,,,K,2011,m,black/tan
88678,51-60,w,10,101,Papillon,,,,K,2013,w,tricolor
80994,51-60,w,10,101,Labrador,,,,I,2018,m,braun
131941,41-50,w,10,101,Deutscher Kleinspitz,,,,K,2016,w,weiss
145887,41-50,w,10,101,English Cocker Spaniel,,,,K,2018,m,schwarz
153774,31-40,w,10,101,Mudi,,,,K,2020,m,blue/merle
109920,31-40,m,10,101,Border Collie,Mischling,,,I,2010,m,weiss/schwarz
131676,21-30,w,10,101,Chihuahua,,,,K,2016,w,hellbraun
147951,31-40,w,10,101,Cairn Terrier,,Chihuahua,,K,2018,m,beige
88543,51-60,w,10,101,Deutscher Schäfer,,,,I,2005,w,schwarz/grau
105270,71-80,m,10,101,Dachshund,,,,K,2008,m,saufarben
138085,61-70,w,10,101,Mischling klein,,,,K,2013,w,beige/braun
97593,41-50,w,10,101,Mischling klein,,,,K,2008,m,schwarz
84854,51-60,w,10,101,Mischling klein,,,,K,2017,w,hellbraun
103617,51-60,w,10,101,Dachshund,Mischling,,,K,2009,w,schwarz
142010,41-50,w,10,101,Mischling klein,,,,K,2017,m,schwarz
143392,51-60,w,10,101,Vizsla,,,,I,2013,w,rotbraun
127672,41-50,w,10,101,Mischling klein,,,,K,2015,m,tricolor
81918,71-80,w,10,101,Zwergpudel,,,,K,2008,m,apricot
84712,51-60,w,10,101,Mischling klein,,,,K,2020,m,hellbraun/weiss
147015,31-40,m,10,101,Continental Bulldog,,,,I,2019,m,beige/schwarz
121747,21-30,w,10,101,Bolonka Zwetna,,,,K,2015,m,creme
87172,51-60,w,10,102,Parson Russell Terrier,,,,K,2016,w,weiss/schwarz/braun
145436,31-40,m,10,102,Mischling klein,,,,K,2019,w,tricolor
153747,21-30,w,10,102,Australian Shepherd,,,,I,2020,m,blue/merle
133334,41-50,m,10,102,Jack Russel Terrier,,Chihuahua,,K,2016,m,tricolor
120894,31-40,w,10,102,Australian Shepherd,,,,I,2013,m,schwarz/weiss/braun
129942,41-50,w,10,102,Boston Terrier,,,,K,2015,w,weiss gestromt
141441,31-40,w,10,102,Mischling klein,,,,K,2017,w,schwarz/weiss
151697,31-40,w,10,102,Französische Bulldogge,,,,K,2017,w,lilac
155643,41-50,w,10,102,Alaskan Husky,,,,I,2014,w,weiss
147480,31-40,w,10,102,Ratenero Bodeguero,,,,K,2018,w,weiss/schwarz
136474,41-50,w,10,102,Mischling klein,,,,K,2016,m,schwarz/weiss/braun
81872,71-80,w,10,102,Miniature Australian Shepherd,,,,I,2010,m,tricolor
141732,61-70,w,10,102,Papillon,,,,K,2013,m,tricolor
104056,31-40,m,10,102,Continental Bulldog,,,,I,2010,w,rot/weiss
130969,41-50,w,10,102,Bichon frisé,,,,K,2016,w,weiss
142123,31-40,m,10,102,Appenzeller Sennenhund,Mischling,,,I,2018,w,tricolor
82452,71-80,w,10,102,Dachshund,,,,K,2006,w,schwarz/rot
106835,31-40,m,10,102,Deutscher Jagdterrier,,,,K,2012,m,rot/schwarz
92394,71-80,w,10,102,Shiba Inu,,,,K,2011,w,schwarz/braun
99109,61-70,w,10,102,Jack Russel Terrier,,,,K,2006,m,tricolor
99676,31-40,w,10,102,Schäfer,,,,I,2015,m,weiss
120260,31-40,w,10,102,Bichon Havanais,,,,K,2020,m,choco
108171,31-40,w,10,102,Dachshund,,,,K,2011,m,saufarben
143110,41-50,w,10,102,Labrador,,Pudel,,I,2016,m,braun
128134,31-40,w,10,102,Chihuahua,,,,K,2009,w,tricolor
145106,31-40,m,10,102,Englische Bulldogge,,,,I,2016,w,gestromt
133157,61-70,w,10,102,Malteser,,,,K,2015,w,weiss
140858,31-40,w,10,102,Samojede,,,,I,2007,w,weiss
84216,61-70,w,10,102,English Springer Spaniel,,,,I,2007,m,braun/weiss
124479,41-50,w,10,102,Grosspudel,,,,I,2013,w,silber
135999,41-50,w,10,102,Petit Brabançon,,,,K,2016,w,rot
153056,51-60,m,10,102,Irish Terrier,,,,I,2020,w,rot
89453,61-70,w,10,102,Havaneser,,,,K,2006,w,braun/weiss
140639,71-80,w,10,102,Mops,,,,K,2010,w,beige
84717,71-80,w,10,102,Mops,,,,K,2015,m,beige
145930,41-50,m,10,102,Continental Bulldog,,,,I,2018,m,braun
84382,61-70,w,10,102,Magyar Viszla,,,,I,2019,m,rot
89441,61-70,w,10,102,Yorkshire Terrier,,,,K,2006,w,black/tan
152625,41-50,w,10,102,Weisser Schäferhund (Berger Blanc Suisse),,Golden Retriever,,I,2020,m,weiss
115182,21-30,w,10,102,Mischling klein,,,,K,2020,w,weiss
150922,41-50,w,10,102,Appenzeller Sennenhund,Mischling,,,I,2014,w,schwarz
81463,61-70,w,10,102,Mops,,,,K,2013,w,beige
80185,41-50,m,10,102,Labrador Retriever,,,,I,2010,w,blondfarben
121547,41-50,w,10,102,Mischling gross,,,,I,2018,w,schwarz/grau/weiss
82452,71-80,w,10,102,Dachshund,,,,K,2009,m,rot
143720,31-40,w,10,102,Königspudel,,,,I,2018,m,braun
114522,31-40,w,10,102,Mops,,,,K,2012,m,schwarz
156711,21-30,w,10,102,Cavalier King Charles Spaniel,,,,K,2020,m,blenheim
128850,41-50,m,10,102,Luzerner Laufhund,,,,I,2008,w,tricolor
83565,51-60,m,10,102,Dachshund,,,,K,2007,w,saufarben
90602,51-60,w,10,102,Border Terrier,,,,K,2020,m,grizzle
150683,31-40,w,10,102,Border Collie,Mischling,,,I,2017,m,schwarz
132787,71-80,w,10,102,Mischling gross,,,,I,2014,w,schwarz/braun
150277,41-50,w,10,102,Pudel,,Labrador,,I,2019,m,braun
123521,41-50,w,10,102,Mischling gross,,,,I,2011,w,schwarz/weiss
133378,31-40,w,10,102,Zwergschnauzer,,Mops,,K,2014,w,beige/braun
131514,31-40,w,10,102,Chihuahua,,,,K,2015,m,black/tan
152776,41-50,m,10,102,Podenco Ibicenco,Mischling,,,I,2019,w,hellbraun
144979,51-60,m,10,102,Mops,,,,K,2017,w,beige
143258,41-50,w,10,102,Cairn Terrier,,,,K,2018,w,brindle
153437,21-30,w,10,102,Parson Russell Terrier,,,,K,2020,m,braun/weiss
145930,41-50,m,10,102,Französische Bulldogge,,,,K,2020,m,braun
82033,71-80,w,10,102,Pudel,Mischling,,,K,2008,m,schwarz
112996,41-50,m,10,102,Dachshund,,,,K,2017,w,saufarben
137150,31-40,w,10,102,Mischling klein,,,,K,2014,m,rot/braun
134699,51-60,m,10,102,Magyar Viszla,,,,I,2010,m,braun
140607,41-50,w,10,102,Beagle,,,,K,2017,w,schwarz/braun/weiss
112996,41-50,m,10,102,Dachshund,,,,K,2010,w,saufarben
104943,51-60,w,10,102,Mischling gross,,,,I,2015,m,weiss/schwarz
116559,51-60,w,10,102,Hovawart,,,,I,2013,w,blondfarben
146698,41-50,m,10,102,Cirneco dell'Etna,,,,I,2019,m,rehbraun
82636,81-90,w,10,102,Mischling klein,,,,K,2010,m,schwarz/weiss
98574,41-50,w,10,102,Deutscher Kleinspitz,,,,K,2018,w,schwarz
153647,41-50,w,10,102,Schweizer Niederlaufhund,,Bracke,,I,2014,m,tricolor
144613,31-40,w,10,102,Rhodesian Ridgeback,,,,I,2012,m,red-wheaten
143808,31-40,w,10,102,Mischling klein,,,,K,2017,m,orange
143216,61-70,w,10,102,Malteser,Mischling,,,K,2014,m,weiss/beige
118838,51-60,m,10,102,Foxterrier,,,,K,2006,w,tricolor
89019,41-50,w,10,102,Schweizer Laufhund,,,,I,2015,w,braun/weiss
153175,31-40,m,10,102,Podenco Ibicenco,Mischling,,,I,2019,m,dunkelbraun
118901,31-40,w,10,102,Bolonka Zwetna,,,,K,2015,m,schwarz/weiss
82452,71-80,w,10,102,Dachshund,,,,K,2008,m,braun
87947,61-70,m,10,102,Münsterländer,,,,I,2004,w,schwarz/weiss
125738,61-70,w,10,102,Chihuahua,,,,K,2017,m,braun
100466,31-40,m,10,102,Beagle,,,,K,2006,m,tricolor
121223,51-60,w,10,102,Beagle,,,,K,2014,m,tricolor
144298,31-40,w,10,102,English Cocker Spaniel,,,,K,2018,w,braun/weiss
142565,11-20,w,10,102,Labrador Retriever,,,,I,2018,w,weiss
155524,51-60,w,10,102,Mischling gross,,,,I,2016,w,beige/schwarz
154171,41-50,w,10,102,Bichon Havanais,,,,K,2020,w,weiss
115393,61-70,w,10,102,Deutscher Schäfer,,,,I,2009,m,schwarz/braun
117597,51-60,w,10,102,Bolonka Zwetna,,,,K,2013,m,goldbraun
141312,31-40,m,10,102,Mischling gross,,,,I,2017,w,golden
103146,51-60,w,10,102,Malteser,,,,K,2010,m,weiss
88785,41-50,w,10,102,Mischling gross,,,,I,2015,w,weiss
106833,31-40,m,10,102,Münsterländer,,,,I,2018,w,schwarz/weiss
152502,21-30,w,10,102,Mischling gross,,,,I,2011,w,braun
84008,71-80,w,10,102,Königspudel,,,,I,2009,m,apricot
102767,71-80,w,10,102,Dachshund,,Foxterrier,,K,2006,m,schwarz/braun/weiss
98598,51-60,m,10,102,Mischling gross,Mischling,,,I,2016,m,schwarz/weiss
141259,31-40,m,10,102,Mischling gross,,,,I,2017,m,zobel
112377,41-50,w,10,102,Mischling gross,,,,I,2011,m,hellbraun
156752,21-30,w,10,102,Mischling gross,,,,I,2020,w,hellbraun
82032,61-70,w,10,102,Labrador,,Pudel,,I,2013,w,weiss/braun
109756,91-100,w,10,102,Yorkshire Terrier,,,,K,2011,m,schwarz/braun/grau
151301,41-50,m,10,102,Labrador Retriever,,,,I,2019,w,schwarz
102330,81-90,m,10,102,Appenzeller,Mischling,,,I,2010,w,tricolor
144105,21-30,w,10,102,Chihuahua,,Dachshund,,K,2017,m,hellbraun
138356,61-70,m,10,102,Jack Russel Terrier,Mischling,,,K,2016,w,schwarz/weiss
133848,51-60,w,10,102,Eurasier,,,,I,2016,w,wildfarbig
84295,61-70,w,10,102,Mischling klein,,,,K,2016,m,blondfarben
129251,31-40,w,10,102,Mischling gross,,,,I,2020,w,braun/grau
138673,51-60,w,10,102,Australian Shepherd,,Field Spaniel,,I,2017,w,braun
100466,31-40,m,10,102,Französische Bulldogge,,,,K,2016,w,fawn
133449,61-70,m,10,102,Mischling klein,,,,K,2007,w,tricolor
122863,61-70,w,10,102,Malteser,,,,K,2014,m,weiss
148772,51-60,w,10,102,Malteser,,,,K,2014,m,weiss
135999,41-50,w,10,102,Parson Russell Terrier,,,,K,2012,m,tricolor
86022,61-70,w,10,102,Mischling klein,,,,K,2011,m,braun
146490,31-40,w,10,102,Mischling klein,,,,K,2017,w,merle
150022,41-50,m,10,102,Jack Russel Terrier,,,,K,2010,m,tricolor
82452,71-80,w,10,102,Dachshund,,,,K,2005,w,rot
139010,31-40,m,10,102,Podengo Portugues,,,,I,2014,w,braun
122160,21-30,w,10,102,Französische Bulldogge,,,,K,2014,m,braun/weiss
103974,41-50,w,10,102,Zwergschnauzer,,,,K,2009,w,grau
88723,51-60,w,10,102,Yorkshire Terrier,,,,K,2018,m,schwarz/braun
153775,31-40,m,10,102,Australian Cattle Dog,,,,I,2020,m,blue
137630,51-60,w,10,102,Mischling gross,,,,I,2008,w,braun/weiss/schwarz
82458,61-70,m,10,102,Yorkshire Terrier,,,,K,2013,w,black/tan
154388,41-50,w,10,102,Beagle,,,,K,2007,w,braun/weiss/schwarz
83517,71-80,w,10,102,Papillon,,,,K,2016,w,rotbraun/weiss
81430,71-80,w,10,102,Bolonka Zwetna,,,,K,2012,w,black/tan
156689,41-50,w,10,102,Labrador Retriever,,,,I,2020,w,gelb
154883,21-30,m,10,102,Collie,,,,I,2020,m,sable
88723,51-60,w,10,102,Malteser,,,,K,2005,w,weiss
83439,41-50,w,10,102,Weimaraner,,,,I,2018,m,silber
130493,51-60,m,10,102,Kangal,,,,I,2016,m,creme
120522,31-40,w,10,102,Border Collie,,,,I,2019,w,tricolor
127437,61-70,w,10,102,English Springer Spaniel,,,,I,2015,w,schwarz/weiss
99101,41-50,m,10,102,Französische Bulldogge,,,,K,2009,w,grau/beige
98387,51-60,w,10,102,Havaneser,,,,K,2015,w,weiss
103146,51-60,w,10,102,Malteser,,,,K,2010,m,weiss
154039,21-30,w,10,102,Mischling klein,,,,K,2016,m,weiss
144872,61-70,w,10,102,Boston Terrier,,,,K,2018,w,schwarz/weiss
143705,31-40,w,10,102,Französische Bulldogge,,,,K,2017,m,dunkel gestromt
135347,41-50,w,10,102,Mischling klein,,,,K,2012,m,schwarz
114214,51-60,m,10,102,Berner Sennenhund,,,,I,2008,m,tricolor
105631,61-70,m,10,102,Lagotto Romagnolo,,,,I,2011,m,braun
151975,31-40,m,10,102,Italienisches Windspiel,,,,K,2016,m,hellbraun
95765,51-60,m,10,102,Labrador Retriever,,Boxer,,I,2008,m,schwarz
100981,31-40,w,10,102,Rehpinscher,,,,K,2009,m,schwarz/braun
136997,61-70,m,10,102,Havaneser,,,,K,2017,m,hellbraun/weiss
83874,51-60,w,10,102,Foxterrier,,,,K,2012,m,tricolor
88723,51-60,w,10,102,Yorkshire Terrier,,,,K,2020,w,schwarz/gelb
121840,51-60,m,10,102,Tibet Terrier,,,,K,2013,m,weiss/schwarz
129659,41-50,w,10,102,Beagle,,,,K,2013,w,tricolor
87859,51-60,m,10,102,Cairn Terrier,,,,K,2016,w,rot
82033,71-80,w,10,102,Pudel,Mischling,,,K,2008,w,schwarz
80319,51-60,w,10,102,Mischling klein,,,,K,2006,m,braun/schwarz
134077,21-30,m,10,102,Mischling gross,,,,I,2016,m,hellbraun
119289,71-80,w,10,102,Lhasa Apso,,,,K,2008,m,sandfarbig
72580,41-50,m,10,102,Prager Rattler,,,,K,2013,m,hellbraun
151864,41-50,w,10,102,Mischling klein,,,,K,2019,m,weiss
88163,51-60,w,10,102,Mischling klein,,,,K,2004,w,braun
152762,41-50,w,10,102,Barbet,,,,I,2020,m,schwarz
114214,51-60,m,10,102,Parson Jack Russell Terrier,,,,K,2008,w,tricolor
139140,41-50,m,10,102,Chihuahua,,,,K,2016,w,choco
155684,11-20,m,10,102,Französische Bulldogge,,,,K,2018,m,schwarz/weiss
149701,21-30,w,10,102,Labrador,,Boxer,,I,2019,w,schwarz/braun
155818,21-30,m,10,102,Mischling gross,,,,I,2013,w,gelb/schwarz
89341,31-40,w,10,102,Mischling klein,,,,K,2006,w,schwarz
100248,61-70,w,10,102,Labrador,,Pudel,,I,2011,m,schwarz/braun
156849,41-50,w,10,102,Zwergpudel,,,,K,2020,w,caramel
152375,31-40,w,10,102,Mischling gross,,,,I,2019,w,hellbraun/weiss
5040,61-70,m,10,102,Labrador Retriever,,,,I,2016,w,gelb
120833,51-60,w,10,102,Mischling gross,,,,I,2012,w,braun
139010,31-40,m,10,102,Jack Russel Terrier,,,,K,2018,m,braun/weiss
145815,21-30,m,10,102,Parson Jack Russell Terrier,,,,K,2018,w,tricolor
143409,61-70,m,10,102,Englische Bulldogge,,,,I,2017,m,rot/weiss
130493,51-60,m,10,102,Rehpinscher,,Papillon,,K,2015,m,braun/schwarz
